2008-11-19 22:49:00,2008-11-19 22:49:59,1
2008-11-19 22:50:40,2008-11-19 22:51:45,4
2008-11-19 22:59:25,2008-11-19 23:00:00,17
2008-11-19 23:00:50,2008-11-20 00:14:49,28
2008-11-20 00:14:50,2008-11-20 00:15:19,17
2008-11-20 00:15:20,2008-11-20 00:38:59,28
2008-11-20 00:39:00,2008-11-20 00:39:59,16
2008-11-20 00:40:00,2008-11-20 01:24:59,28
2008-11-20 01:30:29,2008-11-20 01:31:10,7
2008-11-20 01:31:30,2008-11-20 01:36:20,6
2008-11-20 01:36:59,2008-11-20 08:48:38,10
2008-11-20 08:48:39,2008-11-20 08:49:40,7
2008-11-20 08:49:41,2008-11-20 09:31:40,10
2008-11-20 09:32:49,2008-11-20 09:37:10,11
2008-11-20 10:41:50,2008-11-20 10:47:00,13
2008-11-20 10:47:00,2008-11-20 11:02:10,3
2008-11-20 11:03:00,2008-11-20 11:03:59,4
2008-11-20 13:11:10,2008-11-20 13:18:49,14
2008-11-20 13:18:50,2008-11-20 13:20:40,4
2008-11-20 13:20:41,2008-11-20 13:22:29,14
2008-11-20 13:22:29,2008-11-20 13:33:59,3
2008-11-20 13:35:20,2008-11-20 14:00:00,28
2008-11-20 15:28:00,2008-11-20 17:20:00,1
2008-11-20 17:21:59,2008-11-20 17:23:20,4
2008-11-20 17:27:19,2008-11-20 17:54:59,15
2008-11-20 17:54:59,2008-11-20 18:14:28,3
2008-11-20 18:14:29,2008-11-20 19:52:59,28
2008-11-20 19:53:00,2008-11-20 18:30:30,3
2008-11-20 19:50:10,2008-11-20 19:51:15,4
2008-11-20 19:57:10,2008-11-20 22:38:00,1
2008-11-21 00:44:30,2008-11-21 00:45:00,7
2008-11-21 00:45:00,2008-11-21 00:50:00,12
2008-11-21 00:50:59,2008-11-21 06:00:58,10
2008-11-21 06:00:59,2008-11-21 06:04:40,7
2008-11-21 06:04:41,2008-11-21 11:20:00,10
2008-11-21 11:21:29,2008-11-21 11:21:59,7
2008-11-21 11:24:29,2008-11-21 11:27:40,11
2008-11-21 11:33:30,2008-11-21 11:41:20,13
2008-11-21 11:41:20,2008-11-21 12:03:29,3
2008-11-21 13:07:59,2008-11-21 13:11:29,28
2008-11-21 13:42:40,2008-11-21 13:47:29,14
2008-11-21 13:47:40,2008-11-21 14:03:50,3
2008-11-21 14:37:50,2008-11-21 14:38:40,17
2008-11-21 14:52:20,2008-11-21 14:54:59,4
2008-11-21 15:42:59,2008-11-21 16:29:39,5
2008-11-21 16:30:00,2008-11-21 16:33:29,11
2008-11-21 16:43:50,2008-11-21 17:29:29,1
2008-11-21 18:17:14,2008-11-21 18:22:09,6
2008-11-21 18:22:09,2008-11-21 18:23:10,7
2008-11-21 18:23:29,2008-11-21 18:24:10,12
2008-11-21 18:30:30,2008-11-21 21:21:30,1
2008-11-21 21:22:30,2008-11-21 21:23:20,4
2008-11-21 21:30:30,2008-11-21 21:31:59,1
2008-11-21 22:30:20,2008-11-21 22:31:40,16
2008-11-22 00:22:22,2008-11-22 01:27:15,28
2008-11-22 01:28:19,2008-11-22 01:29:00,7
2008-11-22 01:29:19,2008-11-22 01:33:50,6
2008-11-22 01:36:29,2008-11-22 09:37:10,10
2008-11-22 09:37:20,2008-11-22 09:38:19,7
2008-11-22 09:38:49,2008-11-22 09:45:09,5
2008-11-22 09:45:29,2008-11-22 09:47:30,11
2008-11-22 10:21:00,2008-11-22 10:26:00,13
2008-11-22 10:26:00,2008-11-22 10:38:00,3
2008-11-22 10:44:29,2008-11-22 10:46:30,4
2008-11-22 10:56:40,2008-11-22 12:29:29,1
2008-11-22 12:31:59,2008-11-22 12:50:30,14
2008-11-22 12:50:50,2008-11-22 12:56:59,3
2008-11-22 13:04:00,2008-11-22 13:09:00,1
2008-11-22 13:10:00,2008-11-22 17:28:00,1
2008-11-22 17:46:09,2008-11-22 18:02:59,15
2008-11-22 18:02:59,2008-11-22 18:16:39,3
2008-11-22 18:21:30,2008-11-22 18:34:59,9
2008-11-22 18:36:00,2008-11-22 20:08:00,28
2008-11-22 20:10:29,2008-11-22 20:11:30,4
2008-11-22 20:13:29,2008-11-23 02:02:30,1
2008-11-23 02:11:19,2008-11-23 05:28:49,10
2008-11-23 05:28:50,2008-11-23 05:29:50,7
2008-11-23 05:29:51,2008-11-23 09:23:29,10
2008-11-23 09:24:00,2008-11-23 09:25:58,7
2008-11-23 09:25:59,2008-11-23 09:30:00,5
2008-11-23 09:30:01,2008-11-23 09:26:40,7
2008-11-23 09:33:30,2008-11-23 09:37:29,11
2008-11-23 09:37:40,2008-11-23 09:40:20,6
2008-11-23 09:44:10,2008-11-23 16:14:10,1
2008-11-23 16:14:29,2008-11-23 16:15:19,4
2008-11-23 16:44:20,2008-11-23 17:10:49,28
2008-11-23 17:11:30,2008-11-23 21:55:19,1
2008-11-23 21:56:44,2008-11-23 21:58:19,4
2008-11-23 22:00:30,2008-11-23 23:13:59,28
2008-11-23 23:14:00,2008-11-23 23:15:09,17
2008-11-23 23:15:10,2008-11-24 00:01:19,28
2008-11-24 00:15:19,2008-11-24 00:16:30,7
2008-11-24 00:16:30,2008-11-24 00:23:25,9
2008-11-24 00:25:50,2008-11-24 07:28:29,10
2008-11-24 07:29:30,2008-11-24 07:30:20,7
2008-11-24 07:34:10,2008-11-24 07:43:09,13
2008-11-24 07:43:10,2008-11-24 07:45:30,11
2008-11-24 07:45:31,2008-11-24 07:57:10,13
2008-11-24 07:57:10,2008-11-24 08:08:10,3
2008-11-24 09:33:59,2008-11-24 09:38:30,6
2008-11-24 09:39:20,2008-11-24 09:39:50,7
2008-11-24 11:19:30,2008-11-24 11:25:00,17
2008-11-24 11:26:39,2008-11-24 12:09:40,28
2008-11-24 13:07:39,2008-11-24 13:08:29,4
2008-11-24 13:10:00,2008-11-24 13:15:19,14
2008-11-24 13:15:19,2008-11-24 13:29:30,3
2008-11-24 14:36:30,2008-11-24 15:01:10,28
2008-11-24 16:46:30,2008-11-24 16:47:20,4
2008-11-24 16:58:59,2008-11-24 17:37:30,15
2008-11-24 17:37:30,2008-11-24 17:57:59,3
2008-11-24 18:00:00,2008-11-24 18:15:30,28
2008-11-24 18:16:09,2008-11-24 18:22:50,5
2008-11-24 18:22:52,2008-11-24 18:26:20,6
2008-11-24 18:27:00,2008-11-24 18:28:09,11
2008-11-24 18:33:39,2008-11-24 18:38:18,28
2008-11-24 18:38:19,2008-11-24 18:40:20,4
2008-11-24 18:40:21,2008-11-24 18:42:00,28
2008-11-24 18:43:19,2008-11-24 22:22:20,1
2008-11-24 22:24:59,2008-11-24 22:40:39,1
2008-11-24 23:34:50,2008-11-24 23:35:20,16
2008-11-25 00:14:50,2008-11-25 00:15:40,4
2008-11-25 00:17:29,2008-11-25 00:42:59,28
2008-11-25 00:44:30,2008-11-25 00:48:08,6
2008-11-25 00:48:09,2008-11-25 00:48:50,7
2008-11-25 00:48:51,2008-11-25 00:48:20,6
2008-11-25 00:50:30,2008-11-25 06:56:00,10
2008-11-25 06:57:19,2008-11-25 06:59:29,7
2008-11-25 07:00:19,2008-11-25 07:06:10,5
2008-11-25 07:07:20,2008-11-25 07:10:29,11
2008-11-25 07:14:29,2008-11-25 07:16:29,14
2008-11-25 07:20:10,2008-11-25 16:44:59,1
2008-11-25 17:01:00,2008-11-25 17:05:29,15
2008-11-25 17:05:30,2008-11-25 17:06:30,4
2008-11-25 17:06:31,2008-11-25 17:35:59,15
2008-11-25 17:36:40,2008-11-25 17:57:20,3
2008-11-25 17:57:50,2008-11-25 18:05:00,28
2008-11-25 18:06:55,2008-11-25 18:11:20,6
2008-11-25 18:11:29,2008-11-25 18:12:14,7
2008-11-25 18:14:29,2008-11-25 18:20:14,9
2008-11-25 18:31:40,2008-11-25 22:01:24,1
2008-11-25 22:02:05,2008-11-25 22:03:10,4
2008-11-25 22:04:39,2008-11-25 22:09:00,28
2008-11-25 23:20:20,2008-11-25 23:23:00,16
2008-11-25 23:23:22,2008-11-26 00:13:18,28
2008-11-26 00:13:19,2008-11-26 00:14:35,7
2008-11-26 00:14:36,2008-11-26 00:19:29,28
2008-11-26 00:19:30,2008-11-26 00:19:39,16
2008-11-26 00:19:40,2008-11-26 00:45:00,28
2008-11-26 00:45:44,2008-11-26 00:46:30,7
2008-11-26 00:47:00,2008-11-26 00:48:59,6
2008-11-26 00:49:10,2008-11-26 00:51:09,10
2008-11-26 00:51:10,2008-11-26 00:51:29,12
2008-11-26 00:51:30,2008-11-26 08:12:59,10
2008-11-26 08:16:10,2008-11-26 08:17:30,7
2008-11-26 08:17:59,2008-11-26 08:23:20,5
2008-11-26 08:23:44,2008-11-26 08:27:49,11
2008-11-26 08:34:59,2008-11-26 08:36:40,6
2008-11-26 08:42:00,2008-11-26 16:58:59,1
2008-11-26 17:08:10,2008-11-26 17:08:54,4
2008-11-26 17:15:29,2008-11-26 19:13:00,28
2008-11-26 19:13:09,2008-11-26 19:14:10,4
2008-11-26 19:33:59,2008-11-26 21:48:40,1
2008-11-26 21:49:30,2008-11-26 21:51:09,28
2008-11-26 21:51:10,2008-11-26 21:51:59,16
2008-11-26 21:52:00,2008-11-26 22:08:49,28
2008-11-26 23:04:29,2008-11-26 23:38:48,28
2008-11-26 23:38:49,2008-11-26 23:39:30,16
2008-11-26 23:39:31,2008-11-26 23:48:19,28
2008-11-26 23:48:20,2008-11-26 23:49:09,4
2008-11-26 23:49:10,2008-11-27 00:03:29,28
2008-11-27 00:04:49,2008-11-27 00:07:15,6
2008-11-27 00:07:49,2008-11-27 00:11:19,10
2008-11-27 00:11:20,2008-11-27 00:12:19,4
2008-11-27 00:12:20,2008-11-27 00:11:58,10
2008-11-27 00:11:59,2008-11-27 00:13:00,12
2008-11-27 00:13:01,2008-11-27 06:51:49,10
2008-11-27 06:52:10,2008-11-27 06:53:50,7
2008-11-27 06:53:59,2008-11-27 06:59:29,5
2008-11-27 06:59:59,2008-11-27 07:02:00,6
2008-11-27 07:02:55,2008-11-27 07:05:59,11
2008-11-27 07:13:59,2008-11-27 07:17:14,14
2008-11-27 07:20:30,2008-11-27 17:15:29,1
2008-11-27 17:18:29,2008-11-27 17:45:50,15
2008-11-27 17:45:50,2008-11-27 17:57:29,3
2008-11-27 17:58:19,2008-11-27 18:04:49,28
2008-11-27 18:04:49,2008-11-27 18:05:39,4
2008-11-27 18:07:10,2008-11-27 18:11:20,6
2008-11-27 18:22:09,2008-11-27 20:10:40,1
2008-11-27 20:14:39,2008-11-27 20:17:30,4
2008-11-27 20:18:50,2008-11-27 22:36:49,1
2008-11-27 22:38:59,2008-11-27 22:41:54,28
2008-11-27 22:41:55,2008-11-27 22:42:25,16
2008-11-27 22:42:26,2008-11-28 00:11:09,28
2008-11-28 00:17:35,2008-11-28 00:19:59,6
2008-11-28 00:20:59,2008-11-28 07:09:54,10
2008-11-28 07:10:59,2008-11-28 07:11:29,7
2008-11-28 07:12:00,2008-11-28 07:16:20,5
2008-11-28 07:18:00,2008-11-28 07:21:30,11
2008-11-28 07:29:00,2008-11-28 18:52:30,1
2008-11-28 18:59:55,2008-11-28 19:01:19,4
2008-11-28 19:25:49,2008-11-28 19:26:50,4
2008-11-28 19:30:29,2008-11-28 19:33:29,6
2008-11-28 20:01:00,2008-11-28 20:09:30,15
2008-11-28 20:09:30,2008-11-28 20:19:34,3
2008-11-28 21:01:40,2008-11-28 21:14:50,28
2008-11-28 21:14:59,2008-11-28 22:37:49,1
2008-11-28 22:38:30,2008-11-28 22:39:20,4
2008-11-28 22:43:10,2008-11-28 22:46:15,17
2008-11-28 22:47:40,2008-11-28 23:42:34,1
2008-11-28 23:45:50,2008-11-29 07:18:00,10
2008-11-29 07:18:30,2008-11-29 07:20:30,7
2008-11-29 07:22:29,2008-11-29 07:24:20,11
2008-11-29 07:28:10,2008-11-29 07:30:35,13
2008-11-29 07:30:40,2008-11-29 07:33:09,3
2008-11-29 07:35:35,2008-11-29 11:20:59,1
2008-11-29 11:23:59,2008-11-29 11:24:44,4
2008-11-29 11:44:10,2008-11-29 16:41:20,1
2008-11-29 16:52:50,2008-11-29 16:54:04,7
2008-11-29 16:55:39,2008-11-29 17:01:29,9
2008-11-29 17:07:29,2008-11-29 17:57:50,1
2008-11-29 18:03:44,2008-11-29 18:20:49,15
2008-11-29 18:20:59,2008-11-29 18:31:50,3
2008-11-29 18:32:19,2008-11-29 18:49:30,28
2008-11-29 18:50:00,2008-11-29 18:54:28,5
2008-11-29 18:54:29,2008-11-29 18:59:20,6
2008-11-29 18:59:21,2008-11-29 18:59:28,5
2008-11-29 18:59:29,2008-11-29 18:59:59,7
2008-11-29 19:00:00,2008-11-29 19:09:49,5
2008-11-29 19:10:29,2008-11-29 19:13:09,11
2008-11-29 19:19:25,2008-11-30 01:41:24,1
2008-11-30 01:45:30,2008-11-30 01:46:39,7
2008-11-30 01:47:09,2008-11-30 01:49:20,6
2008-11-30 01:49:59,2008-11-30 08:51:50,10
2008-11-30 08:52:55,2008-11-30 08:53:39,7
2008-11-30 08:54:00,2008-11-30 08:58:45,11
2008-11-30 09:00:59,2008-11-30 09:03:40,13
2008-11-30 09:03:50,2008-11-30 09:16:39,3
2008-11-30 09:16:50,2008-11-30 09:35:40,28
2008-11-30 09:39:00,2008-11-30 12:45:44,1
2008-11-30 12:46:30,2008-11-30 12:47:19,4
2008-11-30 12:57:34,2008-11-30 13:10:00,28
2008-11-30 13:11:40,2008-11-30 13:46:00,5
2008-11-30 13:46:54,2008-11-30 13:49:59,11
2008-11-30 13:51:30,2008-11-30 14:17:24,28
2008-11-30 14:17:45,2008-11-30 14:28:15,14
2008-11-30 14:28:30,2008-11-30 14:34:50,3
2008-11-30 14:34:59,2008-11-30 14:45:00,28
2008-11-30 14:46:40,2008-11-30 14:48:20,7
2008-11-30 14:48:54,2008-11-30 14:51:59,6
2008-11-30 14:57:29,2008-11-30 21:33:45,1
2008-11-30 22:17:55,2008-12-01 00:11:59,28
2008-12-01 00:12:19,2008-12-01 00:13:00,4
2008-12-01 00:15:40,2008-12-01 00:19:08,6
2008-12-01 00:19:09,2008-12-01 08:20:00,10
2008-12-01 08:20:01,2008-12-01 00:19:20,6
2008-12-01 08:20:59,2008-12-01 08:22:10,7
2008-12-01 08:24:40,2008-12-01 08:26:09,11
2008-12-01 08:28:54,2008-12-01 08:31:24,4
2008-12-01 08:32:29,2008-12-01 08:52:29,13
2008-12-01 08:52:55,2008-12-01 09:09:20,3
2008-12-01 09:42:50,2008-12-01 09:43:34,4
2008-12-01 09:47:30,2008-12-01 11:15:20,1
2008-12-01 11:23:59,2008-12-01 17:25:54,1
2008-12-01 17:32:29,2008-12-01 18:04:09,15
2008-12-01 18:04:10,2008-12-01 18:05:09,4
2008-12-01 18:05:10,2008-12-01 18:10:59,15
2008-12-01 18:11:00,2008-12-01 18:23:49,3
2008-12-01 18:23:50,2008-12-01 18:11:39,15
2008-12-01 18:35:40,2008-12-01 18:38:49,6
2008-12-01 18:42:29,2008-12-01 23:48:54,1
2008-12-01 23:51:20,2008-12-02 00:33:29,28
2008-12-02 00:33:30,2008-12-02 00:39:09,3
2008-12-02 00:39:10,2008-12-02 00:39:08,28
2008-12-02 00:39:09,2008-12-02 00:40:51,4
2008-12-02 00:40:52,2008-12-02 00:53:00,28
2008-12-02 00:56:29,2008-12-02 00:58:30,6
2008-12-02 00:59:00,2008-12-02 06:09:09,10
2008-12-02 06:09:10,2008-12-02 06:14:00,5
2008-12-02 06:14:01,2008-12-02 06:59:44,10
2008-12-02 07:00:34,2008-12-02 07:01:30,7
2008-12-02 07:01:45,2008-12-02 07:07:39,5
2008-12-02 07:08:10,2008-12-02 07:12:45,11
2008-12-02 07:14:40,2008-12-02 07:17:19,14
2008-12-02 07:21:50,2008-12-02 22:52:00,1
2008-12-02 23:54:59,2008-12-02 23:56:00,4
2008-12-03 00:01:49,2008-12-03 00:09:09,9
2008-12-03 00:09:10,2008-12-03 00:13:45,6
2008-12-03 00:13:46,2008-12-03 00:09:14,9
2008-12-03 00:09:55,2008-12-03 00:34:09,28
2008-12-03 00:35:10,2008-12-03 05:58:29,10
2008-12-03 05:59:30,2008-12-03 06:01:19,7
2008-12-03 06:14:40,2008-12-03 06:18:49,11
2008-12-03 06:20:40,2008-12-03 06:21:40,13
2008-12-03 06:21:54,2008-12-03 06:25:20,3
2008-12-03 06:36:50,2008-12-03 06:38:39,6
2008-12-03 06:48:40,2008-12-03 16:43:15,1
2008-12-03 16:51:54,2008-12-03 17:43:09,1
2008-12-03 17:48:59,2008-12-03 18:29:29,15
2008-12-03 18:29:55,2008-12-03 18:45:59,3
2008-12-03 18:46:55,2008-12-03 18:48:59,4
2008-12-03 18:50:30,2008-12-03 19:58:14,28
2008-12-03 19:58:15,2008-12-03 19:58:55,4
2008-12-03 19:58:56,2008-12-03 21:49:29,28
2008-12-03 21:49:30,2008-12-03 21:51:49,4
2008-12-03 21:51:50,2008-12-03 22:04:34,28
2008-12-03 22:04:35,2008-12-03 22:06:30,4
2008-12-03 22:06:31,2008-12-04 00:05:39,28
2008-12-04 00:14:09,2008-12-04 00:14:50,7
2008-12-04 00:16:00,2008-12-04 06:59:00,10
2008-12-04 06:59:59,2008-12-04 07:01:15,7
2008-12-04 07:01:30,2008-12-04 07:07:00,5
2008-12-04 07:08:20,2008-12-04 07:10:50,11
2008-12-04 07:21:20,2008-12-04 16:48:30,1
2008-12-04 17:06:50,2008-12-04 17:35:29,15
2008-12-04 17:36:30,2008-12-04 17:51:30,3
2008-12-04 19:29:45,2008-12-04 19:30:29,4
2008-12-04 19:44:14,2008-12-04 22:30:14,1
2008-12-04 22:46:15,2008-12-04 22:47:00,17
2008-12-04 22:47:14,2008-12-05 03:02:30,28
2008-12-05 03:03:20,2008-12-05 03:04:19,4
2008-12-05 03:13:15,2008-12-05 03:15:10,6
2008-12-05 03:16:39,2008-12-05 07:01:15,10
2008-12-05 07:04:30,2008-12-05 07:05:49,4
2008-12-05 07:16:59,2008-12-05 07:18:30,6
2008-12-05 07:18:39,2008-12-05 07:21:24,11
2008-12-05 07:24:39,2008-12-05 15:39:50,1
2008-12-05 15:41:45,2008-12-05 15:42:35,4
2008-12-05 16:02:55,2008-12-05 16:52:00,28
2008-12-05 16:52:54,2008-12-05 17:09:14,15
2008-12-05 17:09:15,2008-12-05 17:25:45,3
2008-12-05 17:25:46,2008-12-05 17:25:28,15
2008-12-05 17:26:29,2008-12-05 17:48:54,28
2008-12-05 17:49:49,2008-12-05 17:59:30,9
2008-12-05 18:04:25,2008-12-05 18:05:20,4
2008-12-05 18:32:58,2008-12-05 19:04:59,1
2008-12-05 19:25:14,2008-12-05 19:27:31,4
2008-12-05 20:01:59,2008-12-06 00:04:10,1
2008-12-06 00:05:30,2008-12-06 00:06:49,17
2008-12-06 00:08:00,2008-12-06 00:10:39,16
2008-12-06 04:49:54,2008-12-06 04:50:40,4
2008-12-06 04:51:49,2008-12-06 08:31:19,10
2008-12-06 08:32:00,2008-12-06 08:32:44,7
2008-12-06 08:33:45,2008-12-06 08:35:10,11
2008-12-06 08:43:59,2008-12-06 08:51:29,13
2008-12-06 08:51:30,2008-12-06 09:02:39,3
2008-12-06 09:02:40,2008-12-06 08:54:59,13
2008-12-06 09:52:30,2008-12-06 10:55:09,1
2008-12-06 10:58:29,2008-12-06 11:00:38,17
2008-12-06 11:00:39,2008-12-06 11:42:00,22
2008-12-06 11:42:01,2008-12-06 11:03:00,17
2008-12-06 11:45:09,2008-12-06 12:13:00,28
2008-12-06 12:13:30,2008-12-06 12:14:20,4
2008-12-06 12:17:50,2008-12-06 13:25:49,1
2008-12-06 13:27:29,2008-12-06 13:29:39,7
2008-12-06 13:36:59,2008-12-06 18:14:44,1
2008-12-06 18:17:55,2008-12-06 18:18:25,4
2008-12-06 18:31:00,2008-12-07 01:03:30,1
2008-12-07 01:04:54,2008-12-07 01:05:55,4
2008-12-07 01:06:30,2008-12-07 02:00:50,28
2008-12-07 02:04:49,2008-12-07 02:06:59,6
2008-12-07 02:07:29,2008-12-07 02:08:10,7
2008-12-07 02:08:39,2008-12-07 08:10:04,10
2008-12-07 08:10:05,2008-12-07 08:11:10,7
2008-12-07 08:11:11,2008-12-07 09:37:05,10
2008-12-07 09:37:10,2008-12-07 09:38:54,11
2008-12-07 09:39:35,2008-12-07 09:41:30,4
2008-12-07 09:42:00,2008-12-07 09:42:50,13
2008-12-07 09:43:10,2008-12-07 09:48:44,3
2008-12-07 09:49:40,2008-12-07 12:19:15,1
2008-12-07 12:37:29,2008-12-07 12:43:24,5
2008-12-07 12:43:25,2008-12-07 12:44:00,7
2008-12-07 12:44:01,2008-12-07 13:10:50,5
2008-12-07 13:12:15,2008-12-07 13:19:49,9
2008-12-07 13:21:09,2008-12-07 13:27:29,11
2008-12-07 13:32:24,2008-12-07 14:18:29,28
2008-12-07 14:18:55,2008-12-07 14:20:00,4
2008-12-07 14:24:29,2008-12-07 21:22:44,1
2008-12-07 21:23:29,2008-12-07 21:24:19,4
2008-12-07 21:27:00,2008-12-07 21:29:18,28
2008-12-07 21:29:19,2008-12-07 21:30:00,17
2008-12-07 21:30:01,2008-12-08 02:17:30,28
2008-12-08 02:18:20,2008-12-08 02:19:34,4
2008-12-08 02:22:34,2008-12-08 02:23:00,12
